company_id,nama_perusahaan,sektor,wilayah_operasional,tahun_listing
COMP-2286,PT Mega Energi No. 2286,Keuangan,Sulawesi Selatan,2013
COMP-2287,PT Bina Abadi No. 2287,Kesehatan,Jawa Barat,2015
COMP-2288,PT Bumi Lestari No. 2288,Konsumer Primer,Sumatera Utara,2013
COMP-2289,PT Bumi Energi No. 2289,Energi & Pertambangan,Sumatera Utara,2024
COMP-2290,PT Utama Makmur No. 2290,Konsumer Primer,Jawa Barat,2023
COMP-2291,PT Bumi Sejahtera No. 2291,Energi & Pertambangan,Kalimantan Timur,2016
COMP-2292,PT Mega Abadi No. 2292,Infrastruktur,DKI Jakarta,2021
COMP-2293,PT Nusantara Jaya No. 2293,Infrastruktur,Sumatera Utara,2022
COMP-2294,PT Citra Sentosa No. 2294,Energi & Pertambangan,Sumatera Utara,2021
COMP-2295,PT Bina Sentosa No. 2295,Konsumer Primer,Kalimantan Timur,2024
COMP-2296,PT Indo Sejahtera No. 2296,Energi & Pertambangan,Kalimantan Timur,2022
COMP-2297,PT Utama Sentosa No. 2297,Kesehatan,Jawa Timur,2022
COMP-2298,PT Nusantara Tbk No. 2298,Keuangan,Kalimantan Timur,2020
COMP-2299,PT Artha Tbk No. 2299,Infrastruktur,Sumatera Utara,2023
COMP-2300,PT Sumber Energi No. 2300,Keuangan,Jawa Barat,2010
COMP-2301,PT Citra Makmur No. 2301,Kesehatan,DKI Jakarta,2014
COMP-2302,PT Bina Energi No. 2302,Kesehatan,Jawa Timur,2024
COMP-2303,PT Bina Tbk No. 2303,Infrastruktur,Jawa Barat,2023
COMP-2304,PT Surya Jaya No. 2304,Infrastruktur,DKI Jakarta,2019
COMP-2305,PT Nusantara Jaya No. 2305,Kesehatan,DKI Jakarta,2021
COMP-2306,PT Indo Karya No. 2306,Teknologi & Informasi,DKI Jakarta,2024
COMP-2307,PT Utama Energi No. 2307,Keuangan,Sulawesi Selatan,2019
COMP-2308,PT Nusantara Persada No. 2308,Keuangan,Jawa Barat,2024
COMP-2309,PT Mega Sejahtera No. 2309,Teknologi & Informasi,Jawa Timur,2013
COMP-2310,PT Surya Abadi No. 2310,Konsumer Primer,Jawa Timur,2020
COMP-2311,PT Surya Lestari No. 2311,Keuangan,DKI Jakarta,2016
COMP-2312,PT Sumber Makmur No. 2312,Energi & Pertambangan,Jawa Barat,2022
COMP-2313,PT Sumber Sejahtera No. 2313,Kesehatan,Sulawesi Selatan,2018
COMP-2314,PT Citra Lestari No. 2314,Kesehatan,DKI Jakarta,2014
COMP-2315,PT Surya Tbk No. 2315,Teknologi & Informasi,Kalimantan Timur,2013
COMP-2316,PT Nusantara Karya No. 2316,Keuangan,Jawa Timur,2024
COMP-2317,PT Citra Jaya No. 2317,Konsumer Primer,Sumatera Utara,2018
COMP-2318,PT Nusantara Sejahtera No. 2318,Keuangan,DKI Jakarta,2014
COMP-2319,PT Citra Makmur No. 2319,Kesehatan,Kalimantan Timur,2018
COMP-2320,PT Surya Karya No. 2320,Infrastruktur,Jawa Timur,2017
COMP-2321,PT Utama Energi No. 2321,Energi & Pertambangan,Sulawesi Selatan,2013
COMP-2322,PT Sumber Karya No. 2322,Teknologi & Informasi,Jawa Barat,2020
COMP-2323,PT Surya Lestari No. 2323,Infrastruktur,Jawa Timur,2020
COMP-2324,PT Bumi Lestari No. 2324,Konsumer Primer,Jawa Barat,2016
COMP-2325,PT Utama Sejahtera No. 2325,Infrastruktur,Jawa Barat,2014
COMP-2326,PT Citra Sentosa No. 2326,Infrastruktur,Sulawesi Selatan,2019
COMP-2327,PT Artha Lestari No. 2327,Konsumer Primer,Sulawesi Selatan,2013
COMP-2328,PT Indo Energi No. 2328,Infrastruktur,DKI Jakarta,2014
COMP-2329,PT Artha Persada No. 2329,Teknologi & Informasi,DKI Jakarta,2014
COMP-2330,PT Artha Persada No. 2330,Kesehatan,Jawa Timur,2020
COMP-2331,PT Nusantara Tbk No. 2331,Keuangan,Sulawesi Selatan,2024
COMP-2332,PT Artha Abadi No. 2332,Infrastruktur,Kalimantan Timur,2018
COMP-2333,PT Citra Persada No. 2333,Teknologi & Informasi,Jawa Timur,2021
COMP-2334,PT Citra Jaya No. 2334,Keuangan,Sumatera Utara,2018
COMP-2335,PT Surya Energi No. 2335,Keuangan,Jawa Barat,2015
COMP-2336,PT Indo Makmur No. 2336,Infrastruktur,Jawa Barat,2023
COMP-2337,PT Surya Energi No. 2337,Teknologi & Informasi,DKI Jakarta,2013
COMP-2338,PT Surya Jaya No. 2338,Kesehatan,Kalimantan Timur,2024
COMP-2339,PT Bumi Sentosa No. 2339,Infrastruktur,Sulawesi Selatan,2011
COMP-2340,PT Sumber Tbk No. 2340,Konsumer Primer,Sulawesi Selatan,2023
COMP-2341,PT Surya Jaya No. 2341,Keuangan,DKI Jakarta,2012
COMP-2342,PT Utama Tbk No. 2342,Infrastruktur,Sumatera Utara,2011
COMP-2343,PT Bumi Karya No. 2343,Keuangan,Jawa Timur,2014
COMP-2344,PT Indo Jaya No. 2344,Teknologi & Informasi,Jawa Timur,2015
COMP-2345,PT Sumber Persada No. 2345,Energi & Pertambangan,Kalimantan Timur,2020
COMP-2346,PT Bina Persada No. 2346,Infrastruktur,DKI Jakarta,2014
COMP-2347,PT Artha Jaya No. 2347,Kesehatan,DKI Jakarta,2011
COMP-2348,PT Indo Karya No. 2348,Infrastruktur,Sumatera Utara,2021
COMP-2349,PT Citra Jaya No. 2349,Keuangan,Jawa Timur,2014
COMP-2350,PT Mega Karya No. 2350,Teknologi & Informasi,DKI Jakarta,2018
COMP-2351,PT Indo Energi No. 2351,Konsumer Primer,Sulawesi Selatan,2013
COMP-2352,PT Citra Tbk No. 2352,Kesehatan,Kalimantan Timur,2021
COMP-2353,PT Mega Persada No. 2353,Teknologi & Informasi,Jawa Timur,2019
COMP-2354,PT Bumi Abadi No. 2354,Infrastruktur,Sumatera Utara,2011
COMP-2355,PT Bumi Sentosa No. 2355,Konsumer Primer,Kalimantan Timur,2012
COMP-2356,PT Utama Sentosa No. 2356,Teknologi & Informasi,Jawa Barat,2012
COMP-2357,PT Utama Abadi No. 2357,Energi & Pertambangan,Sulawesi Selatan,2018
COMP-2358,PT Nusantara Lestari No. 2358,Kesehatan,Sumatera Utara,2013
COMP-2359,PT Bina Makmur No. 2359,Keuangan,Kalimantan Timur,2024
COMP-2360,PT Citra Persada No. 2360,Teknologi & Informasi,DKI Jakarta,2010
COMP-2361,PT Mega Tbk No. 2361,Teknologi & Informasi,Jawa Barat,2010
COMP-2362,PT Artha Energi No. 2362,Energi & Pertambangan,Sumatera Utara,2024
COMP-2363,PT Artha Lestari No. 2363,Infrastruktur,DKI Jakarta,2016
COMP-2364,PT Mega Energi No. 2364,Kesehatan,Sulawesi Selatan,2016
COMP-2365,PT Artha Lestari No. 2365,Kesehatan,Jawa Barat,2011
COMP-2366,PT Indo Persada No. 2366,Keuangan,Jawa Timur,2018
COMP-2367,PT Artha Tbk No. 2367,Teknologi & Informasi,DKI Jakarta,2018
COMP-2368,PT Mega Jaya No. 2368,Konsumer Primer,Kalimantan Timur,2014
COMP-2369,PT Bina Persada No. 2369,Teknologi & Informasi,Sumatera Utara,2024
COMP-2370,PT Mega Lestari No. 2370,Keuangan,Jawa Barat,2024
COMP-2371,PT Nusantara Abadi No. 2371,Teknologi & Informasi,DKI Jakarta,2012
COMP-2372,PT Artha Makmur No. 2372,Energi & Pertambangan,Jawa Timur,2012
COMP-2373,PT Mega Karya No. 2373,Teknologi & Informasi,Sumatera Utara,2021
COMP-2374,PT Sumber Jaya No. 2374,Teknologi & Informasi,Sumatera Utara,2012
COMP-2375,PT Utama Karya No. 2375,Konsumer Primer,DKI Jakarta,2015
COMP-2376,PT Surya Makmur No. 2376,Energi & Pertambangan,Jawa Timur,2013
COMP-2377,PT Indo Tbk No. 2377,Energi & Pertambangan,Sulawesi Selatan,2017
COMP-2378,PT Artha Energi No. 2378,Teknologi & Informasi,Sulawesi Selatan,2024
COMP-2379,PT Surya Abadi No. 2379,Kesehatan,Jawa Barat,2022
COMP-2380,PT Mega Persada No. 2380,Konsumer Primer,DKI Jakarta,2020
COMP-2381,PT Mega Abadi No. 2381,Teknologi & Informasi,Jawa Barat,2022
COMP-2382,PT Mega Jaya No. 2382,Teknologi & Informasi,Sulawesi Selatan,2020
COMP-2383,PT Sumber Sejahtera No. 2383,Keuangan,Sumatera Utara,2020
COMP-2384,PT Bina Makmur No. 2384,Keuangan,Jawa Barat,2014
COMP-2385,PT Nusantara Jaya No. 2385,Kesehatan,Jawa Timur,2010
COMP-2386,PT Citra Abadi No. 2386,Konsumer Primer,Kalimantan Timur,2018
COMP-2387,PT Indo Jaya No. 2387,Infrastruktur,Sulawesi Selatan,2010
COMP-2388,PT Sumber Persada No. 2388,Keuangan,Sulawesi Selatan,2015
COMP-2389,PT Bina Abadi No. 2389,Infrastruktur,Jawa Timur,2010
COMP-2390,PT Indo Sejahtera No. 2390,Energi & Pertambangan,Jawa Barat,2012
COMP-2391,PT Surya Makmur No. 2391,Keuangan,DKI Jakarta,2024
COMP-2392,PT Utama Sentosa No. 2392,Keuangan,Sumatera Utara,2019
COMP-2393,PT Bina Energi No. 2393,Konsumer Primer,Kalimantan Timur,2014
COMP-2394,PT Utama Lestari No. 2394,Kesehatan,DKI Jakarta,2024
COMP-2395,PT Surya Sejahtera No. 2395,Infrastruktur,DKI Jakarta,2019
COMP-2396,PT Nusantara Energi No. 2396,Keuangan,Jawa Timur,2016
COMP-2397,PT Bina Persada No. 2397,Keuangan,Jawa Barat,2023
COMP-2398,PT Sumber Persada No. 2398,Konsumer Primer,Sulawesi Selatan,2019
COMP-2399,PT Mega Energi No. 2399,Konsumer Primer,Sulawesi Selatan,2017
COMP-2400,PT Sumber Lestari No. 2400,Kesehatan,Jawa Timur,2021
COMP-2401,PT Citra Jaya No. 2401,Infrastruktur,Jawa Barat,2018
COMP-2402,PT Nusantara Energi No. 2402,Energi & Pertambangan,Jawa Timur,2015
COMP-2403,PT Sumber Persada No. 2403,Kesehatan,Sulawesi Selatan,2024
COMP-2404,PT Nusantara Lestari No. 2404,Energi & Pertambangan,DKI Jakarta,2020
COMP-2405,PT Nusantara Lestari No. 2405,Teknologi & Informasi,Sumatera Utara,2018
COMP-2406,PT Citra Jaya No. 2406,Keuangan,Jawa Barat,2017
COMP-2407,PT Sumber Energi No. 2407,Infrastruktur,Kalimantan Timur,2018
COMP-2408,PT Mega Jaya No. 2408,Kesehatan,Kalimantan Timur,2019
COMP-2409,PT Citra Lestari No. 2409,Keuangan,DKI Jakarta,2013
COMP-2410,PT Mega Lestari No. 2410,Infrastruktur,Jawa Timur,2018
COMP-2411,PT Indo Energi No. 2411,Infrastruktur,Jawa Timur,2024
COMP-2412,PT Utama Tbk No. 2412,Infrastruktur,Sulawesi Selatan,2016
COMP-2413,PT Bumi Persada No. 2413,Keuangan,DKI Jakarta,2014
COMP-2414,PT Mega Persada No. 2414,Kesehatan,Sulawesi Selatan,2014
COMP-2415,PT Artha Lestari No. 2415,Konsumer Primer,Sulawesi Selatan,2010
COMP-2416,PT Sumber Makmur No. 2416,Keuangan,Kalimantan Timur,2011
COMP-2417,PT Bumi Sentosa No. 2417,Infrastruktur,Sulawesi Selatan,2019
COMP-2418,PT Nusantara Tbk No. 2418,Kesehatan,Sulawesi Selatan,2012
COMP-2419,PT Utama Abadi No. 2419,Teknologi & Informasi,Kalimantan Timur,2023
COMP-2420,PT Citra Karya No. 2420,Energi & Pertambangan,Jawa Timur,2023
COMP-2421,PT Nusantara Karya No. 2421,Infrastruktur,Jawa Barat,2017
COMP-2422,PT Citra Sentosa No. 2422,Teknologi & Informasi,Sumatera Utara,2015
COMP-2423,PT Artha Karya No. 2423,Konsumer Primer,Sulawesi Selatan,2021
COMP-2424,PT Indo Jaya No. 2424,Infrastruktur,Jawa Barat,2019
COMP-2425,PT Surya Energi No. 2425,Teknologi & Informasi,Kalimantan Timur,2020
COMP-2426,PT Utama Makmur No. 2426,Infrastruktur,Jawa Barat,2022
COMP-2427,PT Nusantara Karya No. 2427,Keuangan,Sumatera Utara,2024
COMP-2428,PT Artha Lestari No. 2428,Kesehatan,Jawa Barat,2023
COMP-2429,PT Indo Sejahtera No. 2429,Teknologi & Informasi,Jawa Barat,2014
COMP-2430,PT Artha Jaya No. 2430,Kesehatan,Jawa Barat,2022
COMP-2431,PT Artha Persada No. 2431,Keuangan,Jawa Barat,2010
COMP-2432,PT Bumi Karya No. 2432,Keuangan,DKI Jakarta,2021
COMP-2433,PT Sumber Jaya No. 2433,Kesehatan,Sulawesi Selatan,2020
COMP-2434,PT Surya Tbk No. 2434,Teknologi & Informasi,Kalimantan Timur,2021
COMP-2435,PT Utama Makmur No. 2435,Kesehatan,Sumatera Utara,2018
COMP-2436,PT Surya Abadi No. 2436,Kesehatan,Kalimantan Timur,2012
COMP-2437,PT Surya Karya No. 2437,Energi & Pertambangan,DKI Jakarta,2012
COMP-2438,PT Utama Persada No. 2438,Teknologi & Informasi,DKI Jakarta,2011
COMP-2439,PT Bina Karya No. 2439,Energi & Pertambangan,DKI Jakarta,2013
COMP-2440,PT Indo Lestari No. 2440,Infrastruktur,Sulawesi Selatan,2021
COMP-2441,PT Bumi Makmur No. 2441,Kesehatan,DKI Jakarta,2011
COMP-2442,PT Mega Sejahtera No. 2442,Infrastruktur,Jawa Barat,2022
COMP-2443,PT Utama Makmur No. 2443,Teknologi & Informasi,Kalimantan Timur,2018
COMP-2444,PT Utama Sejahtera No. 2444,Kesehatan,Jawa Timur,2021
COMP-2445,PT Sumber Jaya No. 2445,Infrastruktur,Sumatera Utara,2019
COMP-2446,PT Indo Sentosa No. 2446,Konsumer Primer,DKI Jakarta,2016
COMP-2447,PT Utama Lestari No. 2447,Keuangan,Kalimantan Timur,2017
COMP-2448,PT Indo Makmur No. 2448,Kesehatan,DKI Jakarta,2012
COMP-2449,PT Surya Persada No. 2449,Keuangan,Sulawesi Selatan,2015
COMP-2450,PT Bina Sejahtera No. 2450,Energi & Pertambangan,DKI Jakarta,2024
COMP-2451,PT Indo Sentosa No. 2451,Infrastruktur,DKI Jakarta,2019
COMP-2452,PT Sumber Jaya No. 2452,Energi & Pertambangan,DKI Jakarta,2015
COMP-2453,PT Citra Persada No. 2453,Kesehatan,DKI Jakarta,2022
COMP-2454,PT Nusantara Sentosa No. 2454,Keuangan,Sumatera Utara,2010
COMP-2455,PT Artha Energi No. 2455,Keuangan,Kalimantan Timur,2015
COMP-2456,PT Bina Karya No. 2456,Infrastruktur,Sulawesi Selatan,2022
COMP-2457,PT Mega Lestari No. 2457,Kesehatan,DKI Jakarta,2023
COMP-2458,PT Surya Lestari No. 2458,Konsumer Primer,DKI Jakarta,2012
COMP-2459,PT Citra Lestari No. 2459,Konsumer Primer,DKI Jakarta,2020
COMP-2460,PT Nusantara Sentosa No. 2460,Infrastruktur,DKI Jakarta,2012
COMP-2461,PT Sumber Abadi No. 2461,Kesehatan,Jawa Barat,2012
COMP-2462,PT Indo Karya No. 2462,Infrastruktur,Jawa Barat,2019
COMP-2463,PT Bina Abadi No. 2463,Kesehatan,Jawa Timur,2020
COMP-2464,PT Nusantara Makmur No. 2464,Energi & Pertambangan,DKI Jakarta,2024
COMP-2465,PT Nusantara Tbk No. 2465,Infrastruktur,Jawa Timur,2020
COMP-2466,PT Bina Abadi No. 2466,Kesehatan,Sumatera Utara,2024
COMP-2467,PT Indo Karya No. 2467,Konsumer Primer,Jawa Timur,2019
COMP-2468,PT Mega Sentosa No. 2468,Kesehatan,Kalimantan Timur,2020
COMP-2469,PT Utama Tbk No. 2469,Kesehatan,Jawa Barat,2017
COMP-2470,PT Bumi Jaya No. 2470,Infrastruktur,Jawa Barat,2022
COMP-2471,PT Bina Persada No. 2471,Energi & Pertambangan,DKI Jakarta,2014
COMP-2472,PT Indo Tbk No. 2472,Energi & Pertambangan,DKI Jakarta,2013
COMP-2473,PT Indo Abadi No. 2473,Energi & Pertambangan,Sumatera Utara,2022
COMP-2474,PT Bina Tbk No. 2474,Energi & Pertambangan,Sulawesi Selatan,2018
COMP-2475,PT Citra Sentosa No. 2475,Teknologi & Informasi,Sumatera Utara,2018
COMP-2476,PT Bumi Persada No. 2476,Infrastruktur,Kalimantan Timur,2010
COMP-2477,PT Citra Sejahtera No. 2477,Keuangan,DKI Jakarta,2011
COMP-2478,PT Mega Lestari No. 2478,Infrastruktur,DKI Jakarta,2017
COMP-2479,PT Utama Abadi No. 2479,Teknologi & Informasi,Sumatera Utara,2014
COMP-2480,PT Nusantara Makmur No. 2480,Energi & Pertambangan,Sumatera Utara,2016
COMP-2481,PT Bina Persada No. 2481,Teknologi & Informasi,Sumatera Utara,2010
COMP-2482,PT Bumi Lestari No. 2482,Konsumer Primer,Jawa Barat,2021
COMP-2483,PT Nusantara Karya No. 2483,Konsumer Primer,Jawa Timur,2019
COMP-2484,PT Bumi Karya No. 2484,Infrastruktur,Jawa Timur,2021
COMP-2485,PT Mega Persada No. 2485,Infrastruktur,DKI Jakarta,2014
COMP-2486,PT Sumber Tbk No. 2486,Keuangan,Jawa Barat,2020
COMP-2487,PT Indo Sentosa No. 2487,Keuangan,Sumatera Utara,2021
COMP-2488,PT Utama Lestari No. 2488,Konsumer Primer,DKI Jakarta,2012
COMP-2489,PT Bumi Persada No. 2489,Energi & Pertambangan,Jawa Barat,2019
COMP-2490,PT Surya Abadi No. 2490,Teknologi & Informasi,Kalimantan Timur,2021
COMP-2491,PT Utama Jaya No. 2491,Keuangan,Sulawesi Selatan,2021
COMP-2492,PT Nusantara Energi No. 2492,Kesehatan,Jawa Barat,2023
COMP-2493,PT Surya Sentosa No. 2493,Keuangan,DKI Jakarta,2011
COMP-2494,PT Mega Jaya No. 2494,Energi & Pertambangan,Jawa Timur,2011
COMP-2495,PT Mega Persada No. 2495,Energi & Pertambangan,Sumatera Utara,2018
COMP-2496,PT Artha Lestari No. 2496,Infrastruktur,Sulawesi Selatan,2022
COMP-2497,PT Mega Abadi No. 2497,Teknologi & Informasi,Kalimantan Timur,2013
COMP-2498,PT Indo Abadi No. 2498,Energi & Pertambangan,Sulawesi Selatan,2013
COMP-2499,PT Artha Sejahtera No. 2499,Keuangan,Sulawesi Selatan,2016
COMP-2500,PT Citra Sentosa No. 2500,Keuangan,Jawa Barat,2019
