metric_id,pilar,nama_metrik,satuan,target_kepatuhan_persen
METRIC-2201,Social,Tingkat Kecelakaan Kerja (Sub-2201),Persentase / Jam / Tingkat Kasus,96.28
METRIC-2202,Governance,Transparansi Pajak (Sub-2202),Skor Indeks / Persentase / Sertifikasi,90.31
METRIC-2203,Social,Hubungan Komunitas Lokal (Sub-2203),Persentase / Jam / Tingkat Kasus,89.73
METRIC-2204,Governance,Transparansi Pajak (Sub-2204),Skor Indeks / Persentase / Sertifikasi,76.39
METRIC-2205,Governance,Transparansi Pajak (Sub-2205),Skor Indeks / Persentase / Sertifikasi,73.5
METRIC-2206,Environmental,Intensitas Karbon (Sub-2206),Ton CO2e / M3 / MWh,82.46
METRIC-2207,Governance,Audit Keamanan Siber (Sub-2207),Skor Indeks / Persentase / Sertifikasi,75.6
METRIC-2208,Environmental,Emisi GRK Scope 1 (Sub-2208),Ton CO2e / M3 / MWh,73.07
METRIC-2209,Social,Pelatihan Karyawan (Jam) (Sub-2209),Persentase / Jam / Tingkat Kasus,79.07
METRIC-2210,Social,Turnover Karyawan (Sub-2210),Persentase / Jam / Tingkat Kasus,95.81
METRIC-2211,Environmental,Emisi GRK Scope 1 (Sub-2211),Ton CO2e / M3 / MWh,70.51
METRIC-2212,Social,Tingkat Kecelakaan Kerja (Sub-2212),Persentase / Jam / Tingkat Kasus,78.78
METRIC-2213,Governance,Independensi Dewan Komisaris (Sub-2213),Skor Indeks / Persentase / Sertifikasi,82.72
METRIC-2214,Environmental,Emisi GRK Scope 1 (Sub-2214),Ton CO2e / M3 / MWh,85.32
METRIC-2215,Environmental,Emisi GRK Scope 1 (Sub-2215),Ton CO2e / M3 / MWh,75.45
METRIC-2216,Environmental,Emisi GRK Scope 1 (Sub-2216),Ton CO2e / M3 / MWh,98.93
METRIC-2217,Social,Turnover Karyawan (Sub-2217),Persentase / Jam / Tingkat Kasus,87.37
METRIC-2218,Social,Pelatihan Karyawan (Jam) (Sub-2218),Persentase / Jam / Tingkat Kasus,85.66
METRIC-2219,Governance,Independensi Dewan Komisaris (Sub-2219),Skor Indeks / Persentase / Sertifikasi,70.26
METRIC-2220,Governance,Rasio Gaji Eksekutif (Sub-2220),Skor Indeks / Persentase / Sertifikasi,84.57
METRIC-2221,Environmental,Konsumsi Air Bersih (Sub-2221),Ton CO2e / M3 / MWh,95.13
METRIC-2222,Governance,Transparansi Pajak (Sub-2222),Skor Indeks / Persentase / Sertifikasi,76.59
METRIC-2223,Social,Tingkat Kecelakaan Kerja (Sub-2223),Persentase / Jam / Tingkat Kasus,80.54
METRIC-2224,Governance,Transparansi Pajak (Sub-2224),Skor Indeks / Persentase / Sertifikasi,70.62
METRIC-2225,Social,Tingkat Kecelakaan Kerja (Sub-2225),Persentase / Jam / Tingkat Kasus,99.31
METRIC-2226,Governance,Independensi Dewan Komisaris (Sub-2226),Skor Indeks / Persentase / Sertifikasi,72.0
METRIC-2227,Social,Pelatihan Karyawan (Jam) (Sub-2227),Persentase / Jam / Tingkat Kasus,96.95
METRIC-2228,Social,Hubungan Komunitas Lokal (Sub-2228),Persentase / Jam / Tingkat Kasus,79.39
METRIC-2229,Governance,Audit Keamanan Siber (Sub-2229),Skor Indeks / Persentase / Sertifikasi,87.63
METRIC-2230,Governance,Rasio Gaji Eksekutif (Sub-2230),Skor Indeks / Persentase / Sertifikasi,90.38
METRIC-2231,Social,Turnover Karyawan (Sub-2231),Persentase / Jam / Tingkat Kasus,74.22
METRIC-2232,Environmental,Intensitas Karbon (Sub-2232),Ton CO2e / M3 / MWh,83.31
METRIC-2233,Governance,Rasio Gaji Eksekutif (Sub-2233),Skor Indeks / Persentase / Sertifikasi,79.76
METRIC-2234,Social,Rasio Kesetaraan Gender (Sub-2234),Persentase / Jam / Tingkat Kasus,71.7
METRIC-2235,Governance,Transparansi Pajak (Sub-2235),Skor Indeks / Persentase / Sertifikasi,95.0
METRIC-2236,Governance,Independensi Dewan Komisaris (Sub-2236),Skor Indeks / Persentase / Sertifikasi,71.36
METRIC-2237,Governance,Transparansi Pajak (Sub-2237),Skor Indeks / Persentase / Sertifikasi,89.6
METRIC-2238,Governance,Sertifikasi Anti-Korupsi (Sub-2238),Skor Indeks / Persentase / Sertifikasi,79.42
METRIC-2239,Governance,Audit Keamanan Siber (Sub-2239),Skor Indeks / Persentase / Sertifikasi,75.76
METRIC-2240,Environmental,Pengelolaan Limbah B3 (Sub-2240),Ton CO2e / M3 / MWh,90.01
METRIC-2241,Environmental,Efisiensi Energi (Sub-2241),Ton CO2e / M3 / MWh,87.24
METRIC-2242,Environmental,Konsumsi Air Bersih (Sub-2242),Ton CO2e / M3 / MWh,79.46
METRIC-2243,Social,Rasio Kesetaraan Gender (Sub-2243),Persentase / Jam / Tingkat Kasus,85.39
METRIC-2244,Environmental,Pengelolaan Limbah B3 (Sub-2244),Ton CO2e / M3 / MWh,77.39
METRIC-2245,Environmental,Intensitas Karbon (Sub-2245),Ton CO2e / M3 / MWh,95.91
METRIC-2246,Social,Pelatihan Karyawan (Jam) (Sub-2246),Persentase / Jam / Tingkat Kasus,79.41
METRIC-2247,Environmental,Intensitas Karbon (Sub-2247),Ton CO2e / M3 / MWh,77.35
METRIC-2248,Governance,Transparansi Pajak (Sub-2248),Skor Indeks / Persentase / Sertifikasi,92.56
METRIC-2249,Environmental,Intensitas Karbon (Sub-2249),Ton CO2e / M3 / MWh,70.53
METRIC-2250,Environmental,Emisi GRK Scope 1 (Sub-2250),Ton CO2e / M3 / MWh,78.04
METRIC-2251,Environmental,Efisiensi Energi (Sub-2251),Ton CO2e / M3 / MWh,81.26
METRIC-2252,Governance,Sertifikasi Anti-Korupsi (Sub-2252),Skor Indeks / Persentase / Sertifikasi,96.47
METRIC-2253,Governance,Independensi Dewan Komisaris (Sub-2253),Skor Indeks / Persentase / Sertifikasi,98.51
METRIC-2254,Governance,Audit Keamanan Siber (Sub-2254),Skor Indeks / Persentase / Sertifikasi,91.49
METRIC-2255,Governance,Independensi Dewan Komisaris (Sub-2255),Skor Indeks / Persentase / Sertifikasi,84.78
METRIC-2256,Social,Hubungan Komunitas Lokal (Sub-2256),Persentase / Jam / Tingkat Kasus,89.22
METRIC-2257,Governance,Independensi Dewan Komisaris (Sub-2257),Skor Indeks / Persentase / Sertifikasi,82.42
METRIC-2258,Governance,Audit Keamanan Siber (Sub-2258),Skor Indeks / Persentase / Sertifikasi,78.96
METRIC-2259,Governance,Independensi Dewan Komisaris (Sub-2259),Skor Indeks / Persentase / Sertifikasi,98.52
METRIC-2260,Governance,Transparansi Pajak (Sub-2260),Skor Indeks / Persentase / Sertifikasi,73.46
METRIC-2261,Social,Rasio Kesetaraan Gender (Sub-2261),Persentase / Jam / Tingkat Kasus,80.39
METRIC-2262,Environmental,Emisi GRK Scope 1 (Sub-2262),Ton CO2e / M3 / MWh,96.97
METRIC-2263,Environmental,Intensitas Karbon (Sub-2263),Ton CO2e / M3 / MWh,91.69
METRIC-2264,Governance,Rasio Gaji Eksekutif (Sub-2264),Skor Indeks / Persentase / Sertifikasi,70.87
METRIC-2265,Governance,Rasio Gaji Eksekutif (Sub-2265),Skor Indeks / Persentase / Sertifikasi,70.69
METRIC-2266,Governance,Audit Keamanan Siber (Sub-2266),Skor Indeks / Persentase / Sertifikasi,85.5
METRIC-2267,Environmental,Intensitas Karbon (Sub-2267),Ton CO2e / M3 / MWh,84.53
METRIC-2268,Environmental,Intensitas Karbon (Sub-2268),Ton CO2e / M3 / MWh,83.29
METRIC-2269,Governance,Transparansi Pajak (Sub-2269),Skor Indeks / Persentase / Sertifikasi,79.07
METRIC-2270,Environmental,Efisiensi Energi (Sub-2270),Ton CO2e / M3 / MWh,99.6
METRIC-2271,Social,Rasio Kesetaraan Gender (Sub-2271),Persentase / Jam / Tingkat Kasus,78.16
METRIC-2272,Governance,Audit Keamanan Siber (Sub-2272),Skor Indeks / Persentase / Sertifikasi,84.7
METRIC-2273,Governance,Audit Keamanan Siber (Sub-2273),Skor Indeks / Persentase / Sertifikasi,82.15
METRIC-2274,Social,Turnover Karyawan (Sub-2274),Persentase / Jam / Tingkat Kasus,75.11
METRIC-2275,Social,Hubungan Komunitas Lokal (Sub-2275),Persentase / Jam / Tingkat Kasus,76.08
METRIC-2276,Environmental,Intensitas Karbon (Sub-2276),Ton CO2e / M3 / MWh,97.55
METRIC-2277,Social,Rasio Kesetaraan Gender (Sub-2277),Persentase / Jam / Tingkat Kasus,95.75
METRIC-2278,Governance,Audit Keamanan Siber (Sub-2278),Skor Indeks / Persentase / Sertifikasi,75.97
METRIC-2279,Environmental,Emisi GRK Scope 1 (Sub-2279),Ton CO2e / M3 / MWh,96.27
METRIC-2280,Social,Tingkat Kecelakaan Kerja (Sub-2280),Persentase / Jam / Tingkat Kasus,76.28
METRIC-2281,Environmental,Efisiensi Energi (Sub-2281),Ton CO2e / M3 / MWh,88.8
METRIC-2282,Environmental,Pengelolaan Limbah B3 (Sub-2282),Ton CO2e / M3 / MWh,72.44
METRIC-2283,Environmental,Emisi GRK Scope 1 (Sub-2283),Ton CO2e / M3 / MWh,96.41
METRIC-2284,Environmental,Konsumsi Air Bersih (Sub-2284),Ton CO2e / M3 / MWh,71.55
METRIC-2285,Social,Pelatihan Karyawan (Jam) (Sub-2285),Persentase / Jam / Tingkat Kasus,86.65
METRIC-2286,Governance,Sertifikasi Anti-Korupsi (Sub-2286),Skor Indeks / Persentase / Sertifikasi,93.39
METRIC-2287,Governance,Sertifikasi Anti-Korupsi (Sub-2287),Skor Indeks / Persentase / Sertifikasi,73.51
METRIC-2288,Social,Rasio Kesetaraan Gender (Sub-2288),Persentase / Jam / Tingkat Kasus,82.13
METRIC-2289,Governance,Transparansi Pajak (Sub-2289),Skor Indeks / Persentase / Sertifikasi,71.26
METRIC-2290,Environmental,Intensitas Karbon (Sub-2290),Ton CO2e / M3 / MWh,90.48
METRIC-2291,Environmental,Konsumsi Air Bersih (Sub-2291),Ton CO2e / M3 / MWh,79.22
METRIC-2292,Environmental,Konsumsi Air Bersih (Sub-2292),Ton CO2e / M3 / MWh,86.78
METRIC-2293,Social,Tingkat Kecelakaan Kerja (Sub-2293),Persentase / Jam / Tingkat Kasus,97.98
METRIC-2294,Environmental,Emisi GRK Scope 1 (Sub-2294),Ton CO2e / M3 / MWh,79.18
METRIC-2295,Environmental,Emisi GRK Scope 1 (Sub-2295),Ton CO2e / M3 / MWh,71.46
METRIC-2296,Social,Rasio Kesetaraan Gender (Sub-2296),Persentase / Jam / Tingkat Kasus,90.27
METRIC-2297,Environmental,Konsumsi Air Bersih (Sub-2297),Ton CO2e / M3 / MWh,93.61
METRIC-2298,Environmental,Emisi GRK Scope 1 (Sub-2298),Ton CO2e / M3 / MWh,98.74
METRIC-2299,Governance,Sertifikasi Anti-Korupsi (Sub-2299),Skor Indeks / Persentase / Sertifikasi,74.73
METRIC-2300,Social,Rasio Kesetaraan Gender (Sub-2300),Persentase / Jam / Tingkat Kasus,81.76
METRIC-2301,Environmental,Pengelolaan Limbah B3 (Sub-2301),Ton CO2e / M3 / MWh,95.32
METRIC-2302,Environmental,Emisi GRK Scope 1 (Sub-2302),Ton CO2e / M3 / MWh,94.21
METRIC-2303,Environmental,Emisi GRK Scope 1 (Sub-2303),Ton CO2e / M3 / MWh,88.74
METRIC-2304,Environmental,Emisi GRK Scope 1 (Sub-2304),Ton CO2e / M3 / MWh,78.08
METRIC-2305,Governance,Independensi Dewan Komisaris (Sub-2305),Skor Indeks / Persentase / Sertifikasi,78.52
METRIC-2306,Governance,Rasio Gaji Eksekutif (Sub-2306),Skor Indeks / Persentase / Sertifikasi,73.72
METRIC-2307,Governance,Audit Keamanan Siber (Sub-2307),Skor Indeks / Persentase / Sertifikasi,97.66
METRIC-2308,Governance,Independensi Dewan Komisaris (Sub-2308),Skor Indeks / Persentase / Sertifikasi,75.19
METRIC-2309,Social,Pelatihan Karyawan (Jam) (Sub-2309),Persentase / Jam / Tingkat Kasus,87.19
METRIC-2310,Environmental,Pengelolaan Limbah B3 (Sub-2310),Ton CO2e / M3 / MWh,87.53
METRIC-2311,Governance,Audit Keamanan Siber (Sub-2311),Skor Indeks / Persentase / Sertifikasi,81.09
METRIC-2312,Environmental,Emisi GRK Scope 1 (Sub-2312),Ton CO2e / M3 / MWh,80.58
METRIC-2313,Social,Turnover Karyawan (Sub-2313),Persentase / Jam / Tingkat Kasus,90.06
METRIC-2314,Environmental,Efisiensi Energi (Sub-2314),Ton CO2e / M3 / MWh,81.65
METRIC-2315,Environmental,Pengelolaan Limbah B3 (Sub-2315),Ton CO2e / M3 / MWh,77.65
METRIC-2316,Governance,Rasio Gaji Eksekutif (Sub-2316),Skor Indeks / Persentase / Sertifikasi,81.97
METRIC-2317,Governance,Audit Keamanan Siber (Sub-2317),Skor Indeks / Persentase / Sertifikasi,94.23
METRIC-2318,Social,Rasio Kesetaraan Gender (Sub-2318),Persentase / Jam / Tingkat Kasus,98.99
METRIC-2319,Environmental,Konsumsi Air Bersih (Sub-2319),Ton CO2e / M3 / MWh,89.08
METRIC-2320,Governance,Rasio Gaji Eksekutif (Sub-2320),Skor Indeks / Persentase / Sertifikasi,93.46
METRIC-2321,Governance,Transparansi Pajak (Sub-2321),Skor Indeks / Persentase / Sertifikasi,85.98
METRIC-2322,Governance,Rasio Gaji Eksekutif (Sub-2322),Skor Indeks / Persentase / Sertifikasi,88.74
METRIC-2323,Social,Rasio Kesetaraan Gender (Sub-2323),Persentase / Jam / Tingkat Kasus,99.64
METRIC-2324,Environmental,Emisi GRK Scope 1 (Sub-2324),Ton CO2e / M3 / MWh,83.15
METRIC-2325,Governance,Rasio Gaji Eksekutif (Sub-2325),Skor Indeks / Persentase / Sertifikasi,71.99
METRIC-2326,Environmental,Intensitas Karbon (Sub-2326),Ton CO2e / M3 / MWh,98.71
METRIC-2327,Social,Rasio Kesetaraan Gender (Sub-2327),Persentase / Jam / Tingkat Kasus,93.79
METRIC-2328,Environmental,Emisi GRK Scope 1 (Sub-2328),Ton CO2e / M3 / MWh,81.95
METRIC-2329,Governance,Sertifikasi Anti-Korupsi (Sub-2329),Skor Indeks / Persentase / Sertifikasi,99.47
METRIC-2330,Environmental,Emisi GRK Scope 1 (Sub-2330),Ton CO2e / M3 / MWh,80.37
METRIC-2331,Environmental,Efisiensi Energi (Sub-2331),Ton CO2e / M3 / MWh,81.16
METRIC-2332,Social,Rasio Kesetaraan Gender (Sub-2332),Persentase / Jam / Tingkat Kasus,88.29
METRIC-2333,Social,Rasio Kesetaraan Gender (Sub-2333),Persentase / Jam / Tingkat Kasus,78.23
METRIC-2334,Environmental,Intensitas Karbon (Sub-2334),Ton CO2e / M3 / MWh,90.96
METRIC-2335,Environmental,Intensitas Karbon (Sub-2335),Ton CO2e / M3 / MWh,74.59
METRIC-2336,Environmental,Emisi GRK Scope 1 (Sub-2336),Ton CO2e / M3 / MWh,73.24
METRIC-2337,Social,Hubungan Komunitas Lokal (Sub-2337),Persentase / Jam / Tingkat Kasus,86.05
METRIC-2338,Social,Hubungan Komunitas Lokal (Sub-2338),Persentase / Jam / Tingkat Kasus,86.66
METRIC-2339,Environmental,Emisi GRK Scope 1 (Sub-2339),Ton CO2e / M3 / MWh,73.2
METRIC-2340,Social,Hubungan Komunitas Lokal (Sub-2340),Persentase / Jam / Tingkat Kasus,98.93
METRIC-2341,Governance,Independensi Dewan Komisaris (Sub-2341),Skor Indeks / Persentase / Sertifikasi,87.2
METRIC-2342,Social,Turnover Karyawan (Sub-2342),Persentase / Jam / Tingkat Kasus,74.53
METRIC-2343,Social,Tingkat Kecelakaan Kerja (Sub-2343),Persentase / Jam / Tingkat Kasus,79.34
METRIC-2344,Social,Pelatihan Karyawan (Jam) (Sub-2344),Persentase / Jam / Tingkat Kasus,94.01
METRIC-2345,Governance,Rasio Gaji Eksekutif (Sub-2345),Skor Indeks / Persentase / Sertifikasi,85.7
METRIC-2346,Governance,Rasio Gaji Eksekutif (Sub-2346),Skor Indeks / Persentase / Sertifikasi,75.64
METRIC-2347,Governance,Audit Keamanan Siber (Sub-2347),Skor Indeks / Persentase / Sertifikasi,73.09
METRIC-2348,Environmental,Pengelolaan Limbah B3 (Sub-2348),Ton CO2e / M3 / MWh,82.92
METRIC-2349,Environmental,Emisi GRK Scope 1 (Sub-2349),Ton CO2e / M3 / MWh,80.12
METRIC-2350,Governance,Independensi Dewan Komisaris (Sub-2350),Skor Indeks / Persentase / Sertifikasi,89.68
METRIC-2351,Environmental,Konsumsi Air Bersih (Sub-2351),Ton CO2e / M3 / MWh,97.76
METRIC-2352,Environmental,Konsumsi Air Bersih (Sub-2352),Ton CO2e / M3 / MWh,77.43
METRIC-2353,Environmental,Konsumsi Air Bersih (Sub-2353),Ton CO2e / M3 / MWh,95.66
METRIC-2354,Governance,Independensi Dewan Komisaris (Sub-2354),Skor Indeks / Persentase / Sertifikasi,97.61
METRIC-2355,Social,Tingkat Kecelakaan Kerja (Sub-2355),Persentase / Jam / Tingkat Kasus,97.06
METRIC-2356,Governance,Transparansi Pajak (Sub-2356),Skor Indeks / Persentase / Sertifikasi,98.56
METRIC-2357,Governance,Independensi Dewan Komisaris (Sub-2357),Skor Indeks / Persentase / Sertifikasi,95.26
METRIC-2358,Environmental,Intensitas Karbon (Sub-2358),Ton CO2e / M3 / MWh,87.8
METRIC-2359,Environmental,Pengelolaan Limbah B3 (Sub-2359),Ton CO2e / M3 / MWh,82.3
METRIC-2360,Social,Pelatihan Karyawan (Jam) (Sub-2360),Persentase / Jam / Tingkat Kasus,84.75
METRIC-2361,Social,Rasio Kesetaraan Gender (Sub-2361),Persentase / Jam / Tingkat Kasus,96.18
METRIC-2362,Social,Rasio Kesetaraan Gender (Sub-2362),Persentase / Jam / Tingkat Kasus,79.04
METRIC-2363,Social,Pelatihan Karyawan (Jam) (Sub-2363),Persentase / Jam / Tingkat Kasus,74.78
METRIC-2364,Governance,Sertifikasi Anti-Korupsi (Sub-2364),Skor Indeks / Persentase / Sertifikasi,74.22
METRIC-2365,Social,Tingkat Kecelakaan Kerja (Sub-2365),Persentase / Jam / Tingkat Kasus,94.81
METRIC-2366,Governance,Sertifikasi Anti-Korupsi (Sub-2366),Skor Indeks / Persentase / Sertifikasi,92.84
METRIC-2367,Environmental,Pengelolaan Limbah B3 (Sub-2367),Ton CO2e / M3 / MWh,84.93
METRIC-2368,Social,Hubungan Komunitas Lokal (Sub-2368),Persentase / Jam / Tingkat Kasus,78.25
METRIC-2369,Environmental,Pengelolaan Limbah B3 (Sub-2369),Ton CO2e / M3 / MWh,90.33
METRIC-2370,Environmental,Pengelolaan Limbah B3 (Sub-2370),Ton CO2e / M3 / MWh,71.15
METRIC-2371,Governance,Rasio Gaji Eksekutif (Sub-2371),Skor Indeks / Persentase / Sertifikasi,87.05
METRIC-2372,Social,Tingkat Kecelakaan Kerja (Sub-2372),Persentase / Jam / Tingkat Kasus,81.95
METRIC-2373,Governance,Independensi Dewan Komisaris (Sub-2373),Skor Indeks / Persentase / Sertifikasi,99.34
METRIC-2374,Environmental,Efisiensi Energi (Sub-2374),Ton CO2e / M3 / MWh,85.23
METRIC-2375,Social,Rasio Kesetaraan Gender (Sub-2375),Persentase / Jam / Tingkat Kasus,86.57
METRIC-2376,Environmental,Efisiensi Energi (Sub-2376),Ton CO2e / M3 / MWh,91.37
METRIC-2377,Environmental,Konsumsi Air Bersih (Sub-2377),Ton CO2e / M3 / MWh,84.54
METRIC-2378,Social,Tingkat Kecelakaan Kerja (Sub-2378),Persentase / Jam / Tingkat Kasus,76.74
METRIC-2379,Social,Turnover Karyawan (Sub-2379),Persentase / Jam / Tingkat Kasus,86.12
METRIC-2380,Social,Turnover Karyawan (Sub-2380),Persentase / Jam / Tingkat Kasus,98.33
METRIC-2381,Governance,Transparansi Pajak (Sub-2381),Skor Indeks / Persentase / Sertifikasi,82.3
METRIC-2382,Governance,Transparansi Pajak (Sub-2382),Skor Indeks / Persentase / Sertifikasi,90.39
METRIC-2383,Environmental,Efisiensi Energi (Sub-2383),Ton CO2e / M3 / MWh,99.34
METRIC-2384,Social,Tingkat Kecelakaan Kerja (Sub-2384),Persentase / Jam / Tingkat Kasus,94.9
METRIC-2385,Environmental,Emisi GRK Scope 1 (Sub-2385),Ton CO2e / M3 / MWh,89.77
METRIC-2386,Environmental,Efisiensi Energi (Sub-2386),Ton CO2e / M3 / MWh,92.08
METRIC-2387,Environmental,Konsumsi Air Bersih (Sub-2387),Ton CO2e / M3 / MWh,98.09
METRIC-2388,Environmental,Efisiensi Energi (Sub-2388),Ton CO2e / M3 / MWh,98.79
METRIC-2389,Environmental,Efisiensi Energi (Sub-2389),Ton CO2e / M3 / MWh,99.07
METRIC-2390,Social,Hubungan Komunitas Lokal (Sub-2390),Persentase / Jam / Tingkat Kasus,88.77
METRIC-2391,Governance,Audit Keamanan Siber (Sub-2391),Skor Indeks / Persentase / Sertifikasi,81.54
METRIC-2392,Social,Pelatihan Karyawan (Jam) (Sub-2392),Persentase / Jam / Tingkat Kasus,73.99
METRIC-2393,Social,Pelatihan Karyawan (Jam) (Sub-2393),Persentase / Jam / Tingkat Kasus,81.57
METRIC-2394,Social,Hubungan Komunitas Lokal (Sub-2394),Persentase / Jam / Tingkat Kasus,98.29
METRIC-2395,Governance,Transparansi Pajak (Sub-2395),Skor Indeks / Persentase / Sertifikasi,96.69
METRIC-2396,Governance,Sertifikasi Anti-Korupsi (Sub-2396),Skor Indeks / Persentase / Sertifikasi,85.71
METRIC-2397,Governance,Rasio Gaji Eksekutif (Sub-2397),Skor Indeks / Persentase / Sertifikasi,86.11
METRIC-2398,Social,Rasio Kesetaraan Gender (Sub-2398),Persentase / Jam / Tingkat Kasus,79.27
METRIC-2399,Governance,Rasio Gaji Eksekutif (Sub-2399),Skor Indeks / Persentase / Sertifikasi,83.64
METRIC-2400,Environmental,Intensitas Karbon (Sub-2400),Ton CO2e / M3 / MWh,91.43
METRIC-2401,Governance,Audit Keamanan Siber (Sub-2401),Skor Indeks / Persentase / Sertifikasi,82.07
METRIC-2402,Social,Tingkat Kecelakaan Kerja (Sub-2402),Persentase / Jam / Tingkat Kasus,75.64
METRIC-2403,Social,Tingkat Kecelakaan Kerja (Sub-2403),Persentase / Jam / Tingkat Kasus,86.23
METRIC-2404,Environmental,Intensitas Karbon (Sub-2404),Ton CO2e / M3 / MWh,76.76
METRIC-2405,Governance,Audit Keamanan Siber (Sub-2405),Skor Indeks / Persentase / Sertifikasi,99.23
METRIC-2406,Governance,Sertifikasi Anti-Korupsi (Sub-2406),Skor Indeks / Persentase / Sertifikasi,81.71
METRIC-2407,Environmental,Intensitas Karbon (Sub-2407),Ton CO2e / M3 / MWh,97.29
METRIC-2408,Social,Tingkat Kecelakaan Kerja (Sub-2408),Persentase / Jam / Tingkat Kasus,76.77
METRIC-2409,Social,Turnover Karyawan (Sub-2409),Persentase / Jam / Tingkat Kasus,75.68
METRIC-2410,Governance,Transparansi Pajak (Sub-2410),Skor Indeks / Persentase / Sertifikasi,88.51
METRIC-2411,Governance,Independensi Dewan Komisaris (Sub-2411),Skor Indeks / Persentase / Sertifikasi,93.38
METRIC-2412,Governance,Audit Keamanan Siber (Sub-2412),Skor Indeks / Persentase / Sertifikasi,87.0
METRIC-2413,Governance,Transparansi Pajak (Sub-2413),Skor Indeks / Persentase / Sertifikasi,76.89
METRIC-2414,Governance,Rasio Gaji Eksekutif (Sub-2414),Skor Indeks / Persentase / Sertifikasi,71.14
METRIC-2415,Social,Pelatihan Karyawan (Jam) (Sub-2415),Persentase / Jam / Tingkat Kasus,88.55
METRIC-2416,Social,Tingkat Kecelakaan Kerja (Sub-2416),Persentase / Jam / Tingkat Kasus,73.93
METRIC-2417,Social,Turnover Karyawan (Sub-2417),Persentase / Jam / Tingkat Kasus,80.3
METRIC-2418,Social,Turnover Karyawan (Sub-2418),Persentase / Jam / Tingkat Kasus,90.27
METRIC-2419,Environmental,Emisi GRK Scope 1 (Sub-2419),Ton CO2e / M3 / MWh,72.94
METRIC-2420,Social,Hubungan Komunitas Lokal (Sub-2420),Persentase / Jam / Tingkat Kasus,73.82
METRIC-2421,Environmental,Konsumsi Air Bersih (Sub-2421),Ton CO2e / M3 / MWh,71.85
METRIC-2422,Social,Hubungan Komunitas Lokal (Sub-2422),Persentase / Jam / Tingkat Kasus,99.88
METRIC-2423,Governance,Independensi Dewan Komisaris (Sub-2423),Skor Indeks / Persentase / Sertifikasi,81.61
METRIC-2424,Governance,Sertifikasi Anti-Korupsi (Sub-2424),Skor Indeks / Persentase / Sertifikasi,97.17
METRIC-2425,Governance,Rasio Gaji Eksekutif (Sub-2425),Skor Indeks / Persentase / Sertifikasi,78.81
METRIC-2426,Environmental,Emisi GRK Scope 1 (Sub-2426),Ton CO2e / M3 / MWh,92.6
METRIC-2427,Social,Tingkat Kecelakaan Kerja (Sub-2427),Persentase / Jam / Tingkat Kasus,76.57
METRIC-2428,Social,Pelatihan Karyawan (Jam) (Sub-2428),Persentase / Jam / Tingkat Kasus,84.95
METRIC-2429,Environmental,Intensitas Karbon (Sub-2429),Ton CO2e / M3 / MWh,94.74
METRIC-2430,Environmental,Emisi GRK Scope 1 (Sub-2430),Ton CO2e / M3 / MWh,94.49
METRIC-2431,Environmental,Intensitas Karbon (Sub-2431),Ton CO2e / M3 / MWh,93.83
METRIC-2432,Environmental,Efisiensi Energi (Sub-2432),Ton CO2e / M3 / MWh,94.71
METRIC-2433,Environmental,Emisi GRK Scope 1 (Sub-2433),Ton CO2e / M3 / MWh,76.34
METRIC-2434,Governance,Independensi Dewan Komisaris (Sub-2434),Skor Indeks / Persentase / Sertifikasi,84.47
METRIC-2435,Social,Pelatihan Karyawan (Jam) (Sub-2435),Persentase / Jam / Tingkat Kasus,84.55
METRIC-2436,Environmental,Konsumsi Air Bersih (Sub-2436),Ton CO2e / M3 / MWh,96.72
METRIC-2437,Governance,Independensi Dewan Komisaris (Sub-2437),Skor Indeks / Persentase / Sertifikasi,78.91
